tech_name,region,country,unit,year_start,year_peak,year_sat,series_type,scale,source
Passenger Cars,LVA,Latvia,-,1990,2000,2000,pre_saturation,national,regional_csv
Sodium-Based Battery Storage,USA,United States,kWh,2002,2016,2016,pre_saturation,national,regional_csv
Sodium-Based Battery Storage,USA,United States,kW,2002,2016,2016,pre_saturation,national,regional_csv
Home Computers,USA,United States,%,1992,2016,2016,pre_saturation,national,regional_csv
Solar Photovoltaic,KEN,Kenya,MW,2011,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,DOM,Dominican Republic,MW,2011,2021,2021,pre_saturation,national,regional_csv
Telephones,ERI,Eritrea,-,1992,2002,2002,pre_saturation,national,regional_csv
Sodium-Based Battery Storage,JPN,Japan,kWh,1999,2016,2016,pre_saturation,national,regional_csv
Flywheel Battery Storage,USA,United States,kWh,2006,2020,2020,pre_saturation,national,regional_csv
Telephones,BIH,Bosnia-Herzegovina,-,1992,2002,2002,pre_saturation,national,regional_csv
Sodium-Based Battery Storage,JPN,Japan,kW,1999,2016,2016,pre_saturation,national,regional_csv
Solar Photovoltaic,ARG,Argentina,MW,2011,2021,2021,pre_saturation,national,regional_csv
Flywheel Battery Storage,USA,United States,kW,2006,2020,2020,pre_saturation,national,regional_csv
Podcasting,USA,United States,%,2006,2015,2015,pre_saturation,national,regional_csv
Passenger Cars,MDA,Moldova,-,1990,1999,1999,pre_saturation,national,regional_csv
Crop Harvester,EST,Estonia,-,1992,2001,2001,pre_saturation,national,regional_csv
Ebook Reader,USA,United States,%,2009,2018,2018,pre_saturation,national,regional_csv
Solar Photovoltaic,CHL,Chile,MW,2012,2021,2021,pre_saturation,national,regional_csv
Television,BIH,Bosnia-Herzegovina,-,1991,2000,2000,pre_saturation,national,regional_csv
Television,ERI,Eritrea,-,1993,2002,2002,pre_saturation,national,regional_csv
Solar Photovoltaic,TGO,Togo,MW,2012,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,CUB,Cuba,MW,2012,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,PER,Peru,MW,2012,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,BGD,Bangladesh,MW,2012,2021,2021,pre_saturation,national,regional_csv
Solar Thermal Energy,CHN,China,MW,2012,2021,2021,pre_saturation,national,regional_csv
Passenger Cars,RUS,Russia,-,1991,2000,2000,pre_saturation,national,regional_csv
Solar Photovoltaic,LVA,Latvia,MW,2012,2021,2021,pre_saturation,national,regional_csv
Hydro Power,World,World,MW,1882,2017,2017,pre_saturation,global,world_csv
Jet Aircrafts,World,World,MW,1958,2007,2007,pre_saturation,global,world_csv
Passenger Cars,World,World,MW,1901,2005,2005,pre_saturation,global,world_csv
Compact Flourescent Lightbulbs,World,World,MW,1990,2003,2003,pre_saturation,global,world_csv
Bicycles,World,World,MW,1862,2007,2007,pre_saturation,global,world_csv
Electric Bicycles,World,World,MW,1997,2010,2010,pre_saturation,global,world_csv
Motorcycles,World,World,MW,1900,2008,2008,pre_saturation,global,world_csv
Cellphones,World,World,MW,1979,2010,2010,pre_saturation,global,world_csv
Washing Machines,World,World,MW,1920,2008,2008,pre_saturation,global,world_csv
Refrigerators,World,World,MW,1918,2009,2009,pre_saturation,global,world_csv
Laundry Dryers,World,World,MW,1920,2006,2006,pre_saturation,global,world_csv
Solar Photovoltaic,World,World,MW,1980,2018,2018,pre_saturation,global,world_csv
Wind,World,World,MW,1980,2019,2019,pre_saturation,global,world_csv
Nuclear,World,World,MW,1956,2018,2018,pre_saturation,global,world_csv
Concentrated Solar Power,World,World,MW,1984,2020,2020,pre_saturation,global,world_csv
Offshore Wind,World,World,MW,1999,2020,2020,pre_saturation,global,world_csv
High Speed Rail,World,World,Length in Kilometers,1996,2020,2020,pre_saturation,global,world_csv
Public Roads,United States,United States,Miles,1900,2014,2016,saturating,global,world_csv
Railroad Tracks,United States,United States,Miles built,1830,1952,1952,pre_saturation,global,world_csv
Flow Battery Storage,World,World,KW,2000,2018,2018,pre_saturation,global,world_csv
Flywheel Battery Storage,World,World,KW,2006,2020,2020,pre_saturation,global,world_csv
Heat Thermal Battery Storage,World,World,KW,2007,2017,2017,pre_saturation,global,world_csv
Latent Heat Storage,World,World,KW,1997,2017,2017,pre_saturation,global,world_csv
Lead-Acid Battery Storage,World,World,KW,1994,2016,2016,pre_saturation,global,world_csv
Lithium-Ion Battery Storage,World,World,KW,2008,2020,2020,pre_saturation,global,world_csv
Pumped Hydro Storage,World,World,KW,1944,1987,1987,pre_saturation,global,world_csv
Sensible Heat Storage,World,World,KW,2007,2018,2018,pre_saturation,global,world_csv
Sodium-Based Battery Storage,World,World,KW,1999,2019,2019,pre_saturation,global,world_csv
Wet Flue Gas Desulfurization Systems,World,World,GWe,1972,1999,1999,pre_saturation,global,world_csv
Desalination,World,World,Million cubic meters per day,1960,2020,2020,pre_saturation,global,world_csv
Canals,United States,United States,Mileage built,1825,1851,1851,pre_saturation,global,world_csv
Herbicide-Tolerant Corn,United States,United States,Number of planted acres,1996,2020,2020,pre_saturation,global,world_csv
Insect-Resistant Corn,United States,United States,Number of planted acres,1996,2020,2020,pre_saturation,global,world_csv
Insect-Resistant Cotton,United States,United States,Number of planted acres,1996,2020,2020,pre_saturation,global,world_csv
Herbicide-Resistant Cotton,United States,United States,Number of planted acres,1996,2020,2020,pre_saturation,global,world_csv
Herbicide-Resistant Soybeans,United States,United States,Number of planted acres,1996,2020,2020,pre_saturation,global,world_csv
Color TVs,United States,United States,MW,1966,2005,2005,pre_saturation,global,world_csv
Microwaves,United States,United States,MW,1975,2017,2017,pre_saturation,global,world_csv
Vacuums,United States,United States,MW,1947,1978,1978,pre_saturation,global,world_csv
Telephone Landlines,United States,United States,MW,1947,2018,2018,pre_saturation,global,world_csv
Household Air Conditioning Units,United States,United States,MW,1957,2011,2011,pre_saturation,global,world_csv
Household Radios,United States,United States,MW,1947,2005,2005,pre_saturation,global,world_csv
Air Source Heat Pump Shipments,United States,United States,BTU,2002,2020,2020,pre_saturation,global,world_csv
On-Grid Marine Energy,World,World,Installed electricity Capacity MW,2000,2018,2021,saturating,global,world_csv
