tech_name,region,country,unit,year_start,year_peak,year_sat,series_type,scale,source
Onshore Wind Energy,MUS,Mauritius,MW,2000,2016,2022,saturating,national,regional_csv
Primary Aluminum Production,BHR,Bahrain,metric tons,1990,2012,2012,pre_saturation,national,regional_csv
Onshore Wind Energy,MMR,Myanmar,MW,2000,2017,2022,saturating,national,regional_csv
Onshore Wind Energy,MAR,Morocco,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,MNE,Montenegro,MW,2000,2019,2022,saturating,national,regional_csv
Onshore Wind Energy,MNG,Mongolia,MW,2000,2018,2022,saturating,national,regional_csv
Primary Aluminum Production,AUS,Australia,metric tons,1990,2008,2011,saturating,national,regional_csv
Primary Aluminum Production,ARG,Argentina,metric tons,1990,2012,2012,pre_saturation,national,regional_csv
Onshore Wind Energy,FSM,Micronesia (Federated States of),MW,2000,2018,2022,saturating,national,regional_csv
Onshore Wind Energy,MEX,Mexico,MW,2000,2022,2022,pre_saturation,national,regional_csv
Cadmium Refining,KOR,"Korea, Republic of",metric tons,1990,2010,2012,pre_saturation,national,regional_csv
Onshore Wind Energy,NIC,Nicaragua,MW,2000,2014,2022,saturating,national,regional_csv
Onshore Wind Energy,JPN,Japan,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,JAM,Jamaica,MW,2000,2016,2022,saturating,national,regional_csv
Onshore Wind Energy,MKD,North Macedonia,MW,2000,2014,2022,saturating,national,regional_csv
Onshore Wind Energy,NOR,Norway,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,OMN,Oman,MW,2000,2019,2022,saturating,national,regional_csv
Onshore Wind Energy,PAK,Pakistan,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,ITA,Italy,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,ISR,Israel,MW,2000,2016,2022,saturating,national,regional_csv
Onshore Wind Energy,IRL,Ireland,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,PAN,Panama,MW,2000,2016,2022,saturating,national,regional_csv
Onshore Wind Energy,JOR,Jordan,MW,2000,2021,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,KAZ,Kazakhstan,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,LVA,Latvia,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,NCL,New Caledonia,MW,2000,2011,2022,saturating,national,regional_csv
Onshore Wind Energy,LBN,Lebanon,MW,2000,2014,2022,saturating,national,regional_csv
Cadmium Refining,CHN,China,metric tons,1990,2010,2012,saturating,national,regional_csv
Onshore Wind Energy,KEN,Kenya,MW,2000,2021,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,KWT,Kuwait,MW,2000,2017,2022,saturating,national,regional_csv
Onshore Wind Energy,NZL,New Zealand,MW,2000,2021,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,SOM,Somalia,MW,2000,2017,2022,saturating,national,regional_csv
Onshore Wind Energy,TKL,Tokelau,MW,2000,2019,2022,saturating,national,regional_csv
Primary Aluminum Production,IRN,Iran,metric tons,1990,2012,2012,pre_saturation,national,regional_csv
Primary Aluminum Production,IND,India,metric tons,1990,2012,2012,pre_saturation,national,regional_csv
Telephones,YEM,Yemen,-,1980,2002,2002,pre_saturation,national,regional_csv
Primary Aluminum Production,ISL,Iceland,metric tons,1990,2012,2012,pre_saturation,national,regional_csv
Onshore Wind Energy,BRB,Barbados,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,BLR,Belarus,MW,2000,2019,2022,saturating,national,regional_csv
Onshore Wind Energy,BEL,Belgium,MW,2000,2022,2022,pre_saturation,national,regional_csv
Primary Aluminum Production,EGY,Egypt,metric tons,1990,2010,2012,saturating,national,regional_csv
Onshore Wind Energy,BTN,Bhutan,MW,2000,2015,2022,saturating,national,regional_csv
Onshore Wind Energy,BOL,Bolivia (Plurinational State of),MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,BES,"Bonaire, Sint Eustatius and Saba",MW,2000,2013,2022,saturating,national,regional_csv
Onshore Wind Energy,BIH,Bosnia and Herzegovina,MW,2000,2021,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,BRA,Brazil,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,VGB,British Virgin Islands,MW,2000,2019,2022,saturating,national,regional_csv
Onshore Wind Energy,BGR,Bulgaria,MW,2000,2021,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,CPV,Cabo Verde,MW,2000,2018,2022,saturating,national,regional_csv
Onshore Wind Energy,KHM,Cambodia,MW,2000,2009,2022,saturating,national,regional_csv
Onshore Wind Energy,CAN,Canada,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,AFG,Afghanistan,MW,2000,2017,2022,saturating,national,regional_csv
Onshore Wind Energy,DZA,Algeria,MW,2000,2014,2022,saturating,national,regional_csv
Onshore Wind Energy,ATG,Antigua and Barbuda,MW,2000,2020,2022,saturating,national,regional_csv
Onshore Wind Energy,ARG,Argentina,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,ARM,Armenia,MW,2000,2016,2022,saturating,national,regional_csv
Onshore Wind Energy,ABW,Aruba,MW,2000,2009,2022,saturating,national,regional_csv
Onshore Wind Energy,AUS,Australia,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,AUT,Austria,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,AZE,Azerbaijan,MW,2000,2018,2022,saturating,national,regional_csv
Onshore Wind Energy,BHR,Bahrain,MW,2000,2022,2022,pre_saturation,national,regional_csv
Primary Aluminum Production,ARE,United Arab Emirates,metric tons,1990,2012,2012,pre_saturation,national,regional_csv
Primary Aluminum Production,ZAF,South Africa,metric tons,1990,2007,2012,pre_saturation,national,regional_csv
Onshore Wind Energy,BGD,Bangladesh,MW,2000,2015,2022,saturating,national,regional_csv
Onshore Wind Energy,TON,Tonga,MW,2000,2019,2022,saturating,national,regional_csv
Primary Aluminum Production,NOR,Norway,metric tons,1990,2005,2008,saturating,national,regional_csv
Onshore Wind Energy,GBR,United Kingdom of Great Britain and Northern Ireland,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,EST,Estonia,MW,2000,2020,2022,saturating,national,regional_csv
Onshore Wind Energy,VNM,Viet Nam,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,VEN,Venezuela (Bolivarian Republic of),MW,2000,2013,2022,saturating,national,regional_csv
Onshore Wind Energy,VUT,Vanuatu,MW,2000,2014,2016,saturating,national,regional_csv
Onshore Wind Energy,UZB,Uzbekistan,MW,2000,2017,2022,saturating,national,regional_csv
Onshore Wind Energy,URY,Uruguay,MW,2000,2019,2022,saturating,national,regional_csv
Onshore Wind Energy,VIR,United States Virgin Islands,MW,2000,2013,2022,saturating,national,regional_csv
Onshore Wind Energy,USA,United States of America,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,TZA,United Republic of Tanzania,MW,2000,2020,2022,saturating,national,regional_csv
Onshore Wind Energy,ETH,Ethiopia,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,ARE,United Arab Emirates,MW,2000,2014,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,UKR,Ukraine,MW,2000,2021,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,FLK,Falkland Islands (Malvinas),MW,2000,2019,2022,saturating,national,regional_csv
Onshore Wind Energy,TUR,Türkiye,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,TUN,Tunisia,MW,2000,2018,2022,saturating,national,regional_csv
Onshore Wind Energy,FRO,Faroe Islands,MW,2000,2021,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,TTO,Trinidad and Tobago,MW,2000,2015,2022,saturating,national,regional_csv
Onshore Wind Energy,SLV,El Salvador,MW,2000,2021,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,CUW,Curaçao,MW,2000,2017,2022,saturating,national,regional_csv
Onshore Wind Energy,CUB,Cuba,MW,2000,2011,2022,saturating,national,regional_csv
Onshore Wind Energy,HRV,Croatia,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,CRI,Costa Rica,MW,2000,2019,2021,saturating,national,regional_csv
Onshore Wind Energy,CZE,Czechia,MW,2000,2020,2022,saturating,national,regional_csv
Onshore Wind Energy,TWN,Chinese Taipei,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,HKG,"China, Hong Kong Special Administrative Region",MW,2000,2017,2022,saturating,national,regional_csv
Onshore Wind Energy,CHN,China,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,CHL,Chile,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,CYP,Cyprus,MW,2000,2015,2022,saturating,national,regional_csv
Onshore Wind Energy,TCD,Chad,MW,2000,2016,2022,saturating,national,regional_csv
Onshore Wind Energy,DMA,Dominica,MW,2000,2010,2022,saturating,national,regional_csv
Onshore Wind Energy,DJI,Djibouti,MW,2000,2021,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,PRK,Democratic People's Republic of Korea,MW,2000,2017,2022,saturating,national,regional_csv
Onshore Wind Energy,DNK,Denmark,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,ECU,Ecuador,MW,2000,2014,2022,saturating,national,regional_csv
Onshore Wind Energy,EGY,Egypt,MW,2000,2022,2022,pre_saturation,national,regional_csv
Onshore Wind Energy,DOM,Dominican Republic,MW,2000,2022,2022,pre_saturation,national,regional_csv
Copper|Refining,POL,Poland,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Solar Photovoltaic,GBR,United Kingdom of Great Britain and Northern Ireland,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,USA,United States of America,MW,2000,2021,2021,pre_saturation,national,regional_csv
Passenger Cars,LSO,Lesotho,-,1970,1986,1991,pre_saturation,national,regional_csv
Copper|Refining,ESP,Spain,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Copper|Refining,KOR,"Korea, Republic of",metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Raw Steel Production,QAT,Qatar,metric tons,1990,2010,2011,pre_saturation,national,regional_csv
MCV2 Vaccine,JOR,Jordan,%,2000,2016,2018,saturating,national,regional_csv
Copper|Refining,MEX,Mexico,metric tons,1990,2002,2011,pre_saturation,national,regional_csv
Copper|Refining,OMN,Oman,metric tons,1990,2000,2002,saturating,national,regional_csv
Copper|Refining,PER,Peru,metric tons,1990,2003,2006,saturating,national,regional_csv
MCV2 Vaccine,AUT,Austria,%,2000,2016,2021,saturating,national,regional_csv
MCV2 Vaccine,ARG,Argentina,%,2000,2018,2021,pre_saturation,national,regional_csv
Raw Steel Production,MYS,Malaysia,metric tons,1990,2007,2011,pre_saturation,national,regional_csv
Solid Biofuels,PAK,Pakistan,MW,2000,2018,2021,saturating,national,regional_csv
Raw Steel Production,PER,Peru,metric tons,1990,2009,2011,saturating,national,regional_csv
Raw Steel Production,PRY,Paraguay,metric tons,1990,2007,2011,saturating,national,regional_csv
Raw Steel Production,NOR,Norway,metric tons,1990,2005,2007,saturating,national,regional_csv
Raw Steel Production,MAR,Morocco,metric tons,1990,2009,2011,saturating,national,regional_csv
Raw Steel Production,MEX,Mexico,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Copper|Refining,SWE,Sweden,metric tons,1990,2005,2011,pre_saturation,national,regional_csv
HIB3 Vaccine,MHL,Marshall Islands,%,2000,2009,2021,pre_saturation,national,regional_csv
Copper|Refining,AUS,Australia,metric tons,1990,2001,2011,pre_saturation,national,regional_csv
Iron Ore,MYS,Malaysia,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Geothermal Energy,ITA,Italy,MW,2000,2021,2021,pre_saturation,national,regional_csv
Geothermal Energy,IDN,Indonesia,MW,2000,2021,2021,pre_saturation,national,regional_csv
Iron Ore,CHN,China,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Geothermal Energy,ISL,Iceland,MW,2000,2020,2021,pre_saturation,national,regional_csv
Telephones,SOM,Somalia,-,1981,2002,2002,pre_saturation,national,regional_csv
Geothermal Energy,CRI,Costa Rica,MW,2000,2019,2021,saturating,national,regional_csv
Solid Biofuels,ZWE,Zimbabwe,MW,2000,2011,2021,saturating,national,regional_csv
Television,LKA,Sri Lanka,-,1979,2001,2001,pre_saturation,national,regional_csv
Solid Biofuels,URY,Uruguay,MW,2000,2019,2021,saturating,national,regional_csv
Solid Biofuels,USA,United States of America,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solid Biofuels,TZA,United Republic of Tanzania,MW,2000,2010,2021,saturating,national,regional_csv
Solid Biofuels,GBR,United Kingdom of Great Britain and Northern Ireland,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solid Biofuels,THA,Thailand,MW,2000,2020,2021,pre_saturation,national,regional_csv
Iron Ore,IRN,Iran,metric tons,1990,2008,2011,pre_saturation,national,regional_csv
Geothermal Energy,KEN,Kenya,MW,2000,2020,2021,pre_saturation,national,regional_csv
Raw Steel Production,KOR,"Korea, Republic of",metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Solid Biofuels,ARG,Argentina,MW,2000,2020,2021,pre_saturation,national,regional_csv
Solid Biofuels,AUS,Australia,MW,2000,2020,2021,pre_saturation,national,regional_csv
Solid Biofuels,AUT,Austria,MW,2000,2011,2021,pre_saturation,national,regional_csv
Solid Biofuels,BEL,Belgium,MW,2000,2011,2021,pre_saturation,national,regional_csv
Solid Biofuels,BLZ,Belize,MW,2000,2017,2021,pre_saturation,national,regional_csv
Salt Production,BWA,Botswana,metric tons,1991,2010,2012,pre_saturation,national,regional_csv
Iron Ore,BRA,Brazil,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Solid Biofuels,BRA,Brazil,MW,2000,2021,2021,pre_saturation,national,regional_csv
Geothermal Energy,TUR,Türkiye,MW,2000,2021,2021,pre_saturation,national,regional_csv
Geothermal Energy,PRT,Portugal,MW,2000,2017,2021,saturating,national,regional_csv
Geothermal Energy,PHL,Philippines,MW,2000,2018,2021,saturating,national,regional_csv
Geothermal Energy,NIC,Nicaragua,MW,2000,2012,2021,pre_saturation,national,regional_csv
Geothermal Energy,NZL,New Zealand,MW,2000,2020,2021,pre_saturation,national,regional_csv
Telephones,GNQ,Equatorial Guinea,-,1981,2002,2002,pre_saturation,national,regional_csv
Iron Ore,IND,India,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Solid Biofuels,SWE,Sweden,MW,2000,2018,2021,pre_saturation,national,regional_csv
Solid Biofuels,FRA,France,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solid Biofuels,DEU,Germany,MW,2000,2013,2021,saturating,national,regional_csv
Solid Biofuels,REU,Réunion,MW,2000,2019,2021,saturating,national,regional_csv
Solid Biofuels,GLP,Guadeloupe,MW,2000,2017,2021,saturating,national,regional_csv
Solid Biofuels,GTM,Guatemala,MW,2000,2018,2021,pre_saturation,national,regional_csv
Solid Biofuels,HND,Honduras,MW,2000,2019,2021,saturating,national,regional_csv
Solid Biofuels,HUN,Hungary,MW,2000,2010,2021,pre_saturation,national,regional_csv
Solid Biofuels,IND,India,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solid Biofuels,KOR,Republic of Korea,MW,2000,2019,2021,pre_saturation,national,regional_csv
Solid Biofuels,PRT,Portugal,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solid Biofuels,IDN,Indonesia,MW,2000,2020,2021,pre_saturation,national,regional_csv
Solid Biofuels,ITA,Italy,MW,2000,2018,2021,saturating,national,regional_csv
Solid Biofuels,POL,Poland,MW,2000,2015,2021,saturating,national,regional_csv
Solid Biofuels,JPN,Japan,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solid Biofuels,KEN,Kenya,MW,2000,2015,2021,saturating,national,regional_csv
Solid Biofuels,PER,Peru,MW,2000,2019,2021,saturating,national,regional_csv
Solid Biofuels,MEX,Mexico,MW,2000,2018,2021,pre_saturation,national,regional_csv
Solid Biofuels,NLD,Netherlands,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solid Biofuels,NIC,Nicaragua,MW,2000,2019,2021,saturating,national,regional_csv
Solid Biofuels,FIN,Finland,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solid Biofuels,FJI,Fiji,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solid Biofuels,CRI,Costa Rica,MW,2000,2019,2021,saturating,national,regional_csv
Solid Biofuels,SDN,Sudan,MW,2000,2012,2021,saturating,national,regional_csv
Solid Biofuels,ESP,Spain,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solid Biofuels,CAN,Canada,MW,2000,2018,2021,pre_saturation,national,regional_csv
Solid Biofuels,CHL,Chile,MW,2000,2013,2021,pre_saturation,national,regional_csv
Solid Biofuels,CHN,China,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solid Biofuels,COL,Colombia,MW,2000,2021,2021,pre_saturation,national,regional_csv
YFV Vaccine,ECU,Ecuador,%,2000,2014,2019,saturating,national,regional_csv
Solid Biofuels,HRV,Croatia,MW,2000,2021,2021,pre_saturation,national,regional_csv
Television,GIN,Guinea,-,1978,1999,1999,pre_saturation,national,regional_csv
YFV Vaccine,NER,Niger,%,2000,2015,2021,pre_saturation,national,regional_csv
Solid Biofuels,CZE,Czechia,MW,2000,2020,2021,pre_saturation,national,regional_csv
Telephones,GNB,Guinea-Bissau,-,1981,2002,2002,pre_saturation,national,regional_csv
Solid Biofuels,SEN,Senegal,MW,2000,2010,2021,saturating,national,regional_csv
Solid Biofuels,DNK,Denmark,MW,2000,2017,2021,saturating,national,regional_csv
Solid Biofuels,SLV,El Salvador,MW,2000,2014,2021,saturating,national,regional_csv
Solid Biofuels,EST,Estonia,MW,2000,2020,2021,pre_saturation,national,regional_csv
Solid Biofuels,SWZ,Eswatini,MW,2000,2011,2013,saturating,national,regional_csv
Solid Biofuels,ETH,Ethiopia,MW,2000,2021,2021,pre_saturation,national,regional_csv
RCV1 Vaccine,JOR,Jordan,%,2000,2016,2018,saturating,national,regional_csv
Copper|Mining,CHL,Chile,metric tons,1990,2007,2010,saturating,national,regional_csv
MCV2 Vaccine,ARE,United Arab Emirates,%,2000,2014,2018,saturating,national,regional_csv
MCV2 Vaccine,USA,United States,%,2000,2019,2021,saturating,national,regional_csv
Copper|Refining,CHN,China,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Copper|Refining,CHL,Chile,metric tons,1990,2009,2011,pre_saturation,national,regional_csv
Copper|Refining,BGR,Bulgaria,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Copper|Refining,AUT,Austria,metric tons,1990,2010,2011,pre_saturation,national,regional_csv
HIB3 Vaccine,CYP,Cyprus,%,2000,2015,2018,saturating,national,regional_csv
Iron Ore,ZAF,South Africa,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Copper|Mining,AUS,Australia,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Copper|Mining,BOL,Bolivia,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Copper|Mining,BRA,Brazil,metric tons,1990,2008,2011,saturating,national,regional_csv
Copper|Mining,BGR,Bulgaria,metric tons,1990,2006,2011,saturating,national,regional_csv
Copper|Refining,JPN,Japan,metric tons,1990,2007,2011,pre_saturation,national,regional_csv
Copper|Refining,IRN,Iran,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Copper|Refining,IND,India,metric tons,1990,2009,2011,pre_saturation,national,regional_csv
MCV2 Vaccine,PRT,Portugal,%,2000,2011,2021,saturating,national,regional_csv
MCV2 Vaccine,RUS,Russian Federation,%,2000,2010,2021,saturating,national,regional_csv
Copper|Refining,DEU,Germany,metric tons,1990,2000,2002,saturating,national,regional_csv
Copper|Refining,FIN,Finland,metric tons,1990,2008,2011,pre_saturation,national,regional_csv
Copper|Mining,CHN,China,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Raw Steel Production,FIN,Finland,metric tons,1990,2006,2011,pre_saturation,national,regional_csv
Raw Steel Production,GRC,Greece,metric tons,1990,2007,2011,pre_saturation,national,regional_csv
Copper|Mining,PER,Peru,metric tons,1990,2009,2011,saturating,national,regional_csv
Raw Steel Production,HKG,Hong Kong,metric tons,1990,2006,2009,saturating,national,regional_csv
Copper|Mining,POL,Poland,metric tons,1990,2004,2011,pre_saturation,national,regional_csv
Raw Steel Production,IND,India,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Raw Steel Production,IRN,Iran,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Copper|Mining,TUR,Turkey,metric tons,1990,2009,2011,pre_saturation,national,regional_csv
Raw Steel Production,SLV,El Salvador,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Raw Steel Production,EGY,Egypt,metric tons,1990,2010,2011,pre_saturation,national,regional_csv
Raw Steel Production,ECU,Ecuador,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Iron Ore,PER,Peru,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Offshore Wind Energy,SWE,Sweden,MW,2000,2014,2021,saturating,national,regional_csv
Iron Ore,AUS,Australia,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Copper|Mining,IDN,Indonesia,metric tons,1990,2002,2011,pre_saturation,national,regional_csv
Copper|Mining,IRN,Iran,metric tons,1990,2009,2011,saturating,national,regional_csv
Raw Steel Production,AUT,Austria,metric tons,1990,2008,2011,pre_saturation,national,regional_csv
Raw Steel Production,BRA,Brazil,metric tons,1990,2007,2011,pre_saturation,national,regional_csv
Raw Steel Production,CAN,Canada,metric tons,1990,1999,2004,saturating,national,regional_csv
Raw Steel Production,CHL,Chile,metric tons,1990,2007,2011,pre_saturation,national,regional_csv
Raw Steel Production,CHN,China,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
HEPB3 Vaccine,TUR,Türkiye,%,2000,2019,2021,saturating,national,regional_csv
Offshore Wind Energy,DNK,Denmark,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,SVN,Slovenia,MW,2000,2020,2021,pre_saturation,national,regional_csv
HEPB3 Vaccine,AUT,Austria,%,2000,2014,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,SAU,Saudi Arabia,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,POL,Poland,MW,2000,2020,2021,pre_saturation,national,regional_csv
HEPB3 Vaccine,ARM,Armenia,%,2000,2011,2021,saturating,national,regional_csv
Raw Steel Production,ESP,Spain,metric tons,1990,2009,2011,saturating,national,regional_csv
Solar Photovoltaic,JPN,Japan,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,ESP,Spain,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,ITA,Italy,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,LKA,Sri Lanka,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,DEU,Germany,MW,2000,2021,2021,pre_saturation,national,regional_csv
Beer Production,CIV,Ivory Coast,thousand hectolitres,1963,1980,1984,pre_saturation,national,regional_csv
Biogas,TUR,Türkiye,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,GBR,United Kingdom of Great Britain and Northern Ireland,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,USA,United States of America,MW,2000,2017,2021,saturating,national,regional_csv
Solar Photovoltaic,NOR,Norway,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,CHE,Switzerland,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,PRT,Portugal,MW,2000,2021,2021,pre_saturation,national,regional_csv
Marine Energy,GBR,United Kingdom of Great Britain and Northern Ireland,MW,2000,2020,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,NLD,Netherlands,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,FSM,Micronesia (Federated States of),MW,2000,2018,2021,saturating,national,regional_csv
Solar Photovoltaic,PRT,Portugal,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,ESP,Spain,MW,2000,2020,2021,pre_saturation,national,regional_csv
HEPB3 Vaccine,CHN,China,%,2000,2009,2021,saturating,national,regional_csv
Biogas,SVN,Slovenia,MW,2000,2015,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,KOR,Republic of Korea,MW,2000,2021,2021,pre_saturation,national,regional_csv
Raw Steel Production,TTO,Trinidad and Tobago,metric tons,1990,2003,2011,pre_saturation,national,regional_csv
Raw Steel Production,VEN,Venezuela,metric tons,1990,2007,2011,saturating,national,regional_csv
Solar Photovoltaic,TTO,Trinidad and Tobago,MW,2000,2015,2021,saturating,national,regional_csv
HEPBB Vaccine,VEN,Venezuela (Bolivarian Republic of),%,2000,2013,2021,pre_saturation,national,regional_csv
Raw Steel Production,VNM,Vietnam,metric tons,1990,2010,2011,pre_saturation,national,regional_csv
Raw Steel Production,THA,Thailand,metric tons,1990,2007,2011,pre_saturation,national,regional_csv
Raw Steel Production,TWN,Taiwan,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Marine Energy,CHN,China,MW,2000,2020,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,MEX,Mexico,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,DEU,Germany,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,GRC,Greece,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,BEL,Belgium,MW,2000,2020,2021,pre_saturation,national,regional_csv
Biogas,LUX,Luxembourg,MW,2000,2016,2021,saturating,national,regional_csv
Solar Photovoltaic,TUR,Türkiye,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,FRA,France,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,AUS,Australia,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,IRL,Ireland,MW,2000,2020,2021,pre_saturation,national,regional_csv
Offshore Wind Energy,GBR,United Kingdom of Great Britain and Northern Ireland,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,CZE,Czechia,MW,2000,2017,2021,saturating,national,regional_csv
Solar Photovoltaic,AUT,Austria,MW,2000,2021,2021,pre_saturation,national,regional_csv
Raw Steel Production,SAU,Saudi Arabia,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
Biogas,ITA,Italy,MW,2000,2019,2021,saturating,national,regional_csv
Beer Production,SRB,Serbia,thousand hectolitres,1888,1909,1909,pre_saturation,national,regional_csv
Biogas,JOR,Jordan,MW,2000,2015,2021,saturating,national,regional_csv
Biogas,FIN,Finland,MW,2000,2017,2021,saturating,national,regional_csv
Biogas,CAN,Canada,MW,2000,2020,2021,pre_saturation,national,regional_csv
Biogas,AUT,Austria,MW,2000,2011,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,CZE,Czechia,MW,2000,2020,2021,pre_saturation,national,regional_csv
Biogas,HUN,Hungary,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,FRA,France,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,FIN,Finland,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,NZL,New Zealand,MW,2000,2015,2021,pre_saturation,national,regional_csv
Biogas,NLD,Netherlands,MW,2000,2015,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,DMA,Dominica,MW,2000,2016,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,DNK,Denmark,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,MEX,Mexico,MW,2000,2018,2021,pre_saturation,national,regional_csv
